record_type|state_code|f_system|station_id|travel_dir|travel_lane|year_record|month_record|day_record|day_of_week|hour_00|hour_01|hour_02|hour_03|hour_04|hour_05|hour_06|hour_07|hour_08|hour_09|hour_10|hour_11|hour_12|hour_13|hour_14|hour_15|hour_16|hour_17|hour_18|hour_19|hour_20|hour_21|hour_22|hour_23|restrictions
V|26|1R|256119|1|1|2023|1|19|5|44|41|51|54|79|140|217|320|292|320|321|315|338|383|405|449|463|438|336|228|155|152|93|76|
V|26|1R|256119|1|1|2023|1|20|6|47|43|42|62|91|137|214|279|300|345|380|431|419|465|510|498|516|539|498|324|243|164|132|70|
V|26|1R|256119|1|1|2023|1|21|7|42|49|32|42|49|69|92|160|263|324|422|537|508|490|456|474|447|362|282|231|194|194|128|97|
V|26|1R|256119|1|1|2023|1|22|1|73|42|29|24|24|40|56|102|261|418|389|331|402|402|342|394|338|292|227|164|122|93|88|58|
V|26|1R|256119|1|1|2023|1|23|2|34|27|31|42|66|133|211|303|281|329|334|348|337|358|354|406|434|370|277|193|148|127|93|95|
V|26|1R|256119|1|1|2023|1|24|3|43|51|46|59|78|152|213|298|313|350|346|346|345|365|370|429|415|387|315|216|156|149|91|85|
V|26|1R|256119|1|1|2023|1|25|4|45|43|50|57|84|139|211|255|279|275|279|287|270|287|284|333|271|256|179|122|95|95|62|62|
V|26|1R|256119|1|1|2023|1|26|5|49|34|37|36|77|130|211|295|287|349|361|399|374|398|404|445|460|432|237|192|149|108|100|122|
V|26|1R|256119|1|1|2023|1|27|6|45|69|89|101|128|190|269|383|378|368|410|493|442|484|499|582|581|480|369|248|215|151|137|166|
V|26|1R|256119|1|1|2023|1|28|7|96|66|42|50|49|85|145|318|343|510|571|260|375|585|618|552|505|386|292|130|60|99|63|106|
V|26|1R|256119|1|1|2023|1|29|1|52|37|46|18|24|21|13|15|13|52|275|404|410|418|394|366|371|280|210|120|135|82|64|52|
V|26|1R|256119|1|1|2023|1|30|2|63|30|23|46|113|169|237|316|360|316|315|290|330|322|317|375|410|359|298|188|153|147|98|80|
V|26|1R|256119|1|1|2023|1|31|3|57|36|34|57|86|153|227|301|310|337|313|326|337|346|363|389|452|402|301|211|151|150|98|74|
V|26|1R|256119|1|2|2023|1|1|1|75|86|75|62|36|40|65|86|140|247|346|500|569|543|593|512|475|504|418|329|257|182|155|92|
V|26|1R|256119|1|2|2023|1|2|2|52|41|29|29|62|70|136|249|303|373|535|683|701|603|628|581|549|466|411|282|234|185|141|95|
V|26|1R|256119|1|2|2023|1|3|3|69|50|41|37|73|189|281|391|381|430|433|470|487|521|532|613|588|479|368|258|208|191|146|121|
V|26|1R|256119|1|2|2023|1|4|4|81|57|45|51|84|181|301|374|400|418|451|450|444|533|541|572|600|508|352|250|188|166|134|114|
V|26|1R|256119|1|2|2023|1|5|5|69|72|50|48|78|166|315|389|398|422|471|498|507|544|550|606|643|529|398|289|222|181|118|116|
V|26|1R|256119|1|2|2023|1|6|6|73|58|54|52|71|185|313|389|404|453|507|553|570|652|694|734|788|751|630|389|328|250|186|204|
V|26|1R|256119|1|2|2023|1|7|7|118|73|65|47|56|92|148|256|305|478|596|629|637|682|637|605|575|521|457|318|283|269|184|138|
V|26|1R|256119|1|2|2023|1|8|1|91|58|39|25|34|55|95|147|194|301|391|540|558|563|566|542|544|466|421|308|236|182|136|93|
V|26|1R|256119|1|2|2023|1|9|2|54|50|37|38|68|171|316|434|412|455|476|448|445|483|472|518|547|525|352|240|190|133|110|106|
V|26|1R|256119|1|2|2023|1|10|3|69|61|46|45|68|186|286|470|420|439|456|469|464|447|469|593|574|543|385|256|221|198|100|121|
V|26|1R|256119|1|2|2023|1|11|4|62|57|50|49|68|165|313|448|423|446|462|475|453|451|504|584|580|558|397|275|196|188|157|104|
V|26|1R|256119|1|2|2023|1|12|5|71|51|47|55|86|174|300|467|419|471|457|478|525|553|504|637|634|599|439|420|314|217|128|122|
V|26|1R|256119|1|2|2023|1|13|6|80|61|49|50|79|157|271|405|441|482|519|592|666|669|748|816|889|922|766|528|358|298|216|160|
V|26|1R|256119|1|2|2023|1|14|7|130|78|57|43|51|100|152|234|369|552|679|748|712|707|670|630|630|530|431|338|298|243|191|149|
V|26|1R|256119|1|2|2023|1|15|1|85|62|45|31|41|60|84|145|212|361|496|625|676|655|585|627|577|514|410|328|262|168|135|87|
V|26|1R|256119|1|2|2023|1|16|2|60|48|45|41|59|144|247|353|380|435|496|564|550|540|576|603|578|500|358|269|183|167|112|87|
V|26|1R|256119|1|2|2023|1|17|3|71|46|46|58|79|196|307|434|432|454|433|463|458|428|470|563|550|549|360|252|197|171|117|110|
V|26|1R|256119|1|2|2023|1|18|4|51|56|41|45|79|159|313|466|477|457|448|492|491|479|499|663|614|532|412|281|217|165|135|103|
V|26|1R|256119|1|2|2023|1|19|5|68|60|58|67|76|156|288|447|433|430|398|464|490|492|529|610|611|598|453|319|219|204|148|121|
V|26|1R|256119|1|2|2023|1|20|6|72|58|50|58|76|159|291|446|443|495|531|591|623|721|759|783|836|836|710|467|344|272|194|213|
V|26|1R|256119|1|2|2023|1|21|7|141|67|54|50|57|98|155|258|376|506|612|665|672|654|600|624|575|485|373|326|278|272|195|171|
V|26|1R|256119|1|2|2023|1|22|1|119|65|49|32|43|62|74|146|195|270|571|581|522|524|470|478|482|425|326|262|202|165|145|97|
V|26|1R|256119|1|2|2023|1|23|2|54|46|49|54|67|153|321|460|405|461|452|481|448|451|460|547|523|490|358|233|176|161|139|105|
V|26|1R|256119|1|2|2023|1|24|3|70|46|41|57|83|174|312|476|475|480|469|431|455|471|509|594|588|535|387|273|232|198|142|128|
V|26|1R|256119|1|2|2023|1|25|4|74|53|51|57|76|175|301|419|431|364|358|342|356|315|396|494|455|479|311|269|208|154|126|134|
V|26|1R|256119|1|2|2023|1|26|5|97|61|52|84|98|192|315|472|469|466|493|523|519|517|537|585|617|638|435|390|306|232|182|152|
V|26|1R|256119|1|2|2023|1|27|6|134|91|34|32|67|210|418|636|617|648|678|666|690|690|776|858|817|770|648|468|360|261|256|209|
V|26|1R|256119|1|2|2023|1|28|7|205|136|59|57|57|117|182|349|575|782|802|237|658|759|743|701|587|513|390|236|165|153|157|190|
V|26|1R|256119|1|2|2023|1|29|1|155|76|84|58|52|69|115|200|287|429|502|684|660|592|540|537|510|445|362|297|240|182|179|138|
V|26|1R|256119|1|2|2023|1|30|2|92|74|48|65|70|220|399|588|599|539|485|401|440|466|505|549|555|490|340|241|184|146|103|110|
V|26|1R|256119|1|2|2023|1|31|3|80|38|44|48|87|182|287|428|451|461|443|429|454|471|476|580|579|519|413|248|171|198|111|106|
V|26|1R|256119|1|3|2023|1|1|1|44|69|55|37|36|27|56|69|113|198|348|498|595|635|537|500|482|563|467|339|259|150|130|74|
V|26|1R|256119|1|3|2023|1|2|2|45|24|27|16|27|42|110|221|267|346|524|683|724|684|705|626|556|532|434|308|231|159|102|69|
V|26|1R|256119|1|3|2023|1|3|3|49|47|21|21|36|110|296|466|422|424|491|532|502|541|551|700|684|543|374|266|188|156|136|79|
V|26|1R|256119|1|3|2023|1|4|4|64|42|29|27|56|134|333|517|461|460|470|472|453|557|592|654|621|595|412|282|179|119|114|101|
V|26|1R|256119|1|3|2023|1|5|5|46|39|20|20|38|117|301|497|485|482|535|530|540|612|662|747|759|643|478|327|227|158|111|112|
V|26|1R|256119|1|3|2023|1|6|6|61|44|26|27|34|119|274|492|469|528|575|656|592|792|845|923|999|952|783|518|344|225|184|162|
V|26|1R|256119|1|3|2023|1|7|7|74|40|30|30|31|67|117|244|310|546|731|810|700|761|686|690|670|563|500|344|288|242|164|119|
V|26|1R|256119|1|3|2023|1|8|1|91|52|27|22|27|32|74|107|142|282|379|552|599|627|635|617|580|538|488|364|249|153|120|67|
V|26|1R|256119|1|3|2023|1|9|2|44|33|21|24|41|120|298|545|486|465|508|456|484|471|502|641|672|568|366|211|145|135|112|100|
V|26|1R|256119|1|3|2023|1|10|3|44|26|26|17|45|121|308|547|478|443|469|446|446|460|512|654|639|599|394|230|186|158|130|119|
V|26|1R|256119|1|3|2023|1|11|4|43|26|23|11|33|130|308|524|464|474|494|517|512|490|536|638|710|573|439|265|174|154|116|89|
V|26|1R|256119|1|3|2023|1|12|5|55|33|21|27|38|136|327|525|517|555|543|558|547|568|589|795|829|770|583|430|275|192|123|120|
V|26|1R|256119|1|3|2023|1|13|6|65|45|32|32|32|111|284|502|502|637|686|798|861|1040|1048|1145|1302|1286|1139|747|476|323|241|117|
V|26|1R|256119|1|3|2023|1|14|7|127|55|31|28|22|67|151|259|403|608|848|914|856|824|742|711|596|544|484|374|312|228|178|131|
V|26|1R|256119|1|3|2023|1|15|1|73|40|32|25|20|33|76|124|202|314|537|667|678|668|633|646|626|547|442|343|241|175|111|77|
V|26|1R|256119|1|3|2023|1|16|2|46|32|34|26|33|89|231|376|368|436|547|592|522|615|618|658|665|521|420|307|177|135|99|81|
V|26|1R|256119|1|3|2023|1|17|3|59|23|18|24|46|129|345|544|501|469|469|467|444|459|480|624|626|581|402|240|178|149|103|80|
V|26|1R|256119|1|3|2023|1|18|4|31|38|21|20|43|131|319|593|500|502|530|485|473|510|561|777|685|623|431|268|186|132|114|90|
V|26|1R|256119|1|3|2023|1|19|5|51|37|19|12|51|122|306|528|464|431|487|521|537|538|592|716|809|775|561|394|225|186|150|104|
V|26|1R|256119|1|3|2023|1|20|6|58|43|30|18|29|112|307|515|506|551|624|786|799|892|1089|1153|1193|1141|954|651|420|274|178|157|
V|26|1R|256119|1|3|2023|1|21|7|93|41|33|30|29|72|121|267|421|604|721|772|770|741|610|647|619|541|406|311|252|250|170|144|
V|26|1R|256119|1|3|2023|1|22|1|103|48|27|30|32|29|71|84|13|7|101|466|535|524|500|496|500|428|369|267|208|143|114|94|
V|26|1R|256119|1|3|2023|1|23|2|38|29|22|19|37|117|310|542|468|513|445|479|468|463|493|653|630|556|382|234|164|116|140|99|
V|26|1R|256119|1|3|2023|1|24|3|40|31|34|23|31|123|306|538|498|452|437|461|465|468|536|660|672|618|430|274|206|175|119|127|
V|26|1R|256119|1|3|2023|1|25|4|57|38|26|20|39|121|261|453|354|386|335|311|280|280|319|491|379|192|167|69|42|20|28|27|
V|26|1R|256119|1|3|2023|1|26|5|17|17|15|17|32|94|256|489|437|455|471|552|557|615|690|741|799|742|492|427|264|182|91|83|
V|26|1R|256119|1|3|2023|1|27|6|71|3|0|2|0|13|92|342|395|505|672|762|803|912|1008|1107|1143|1094|964|646|463|314|156|11|
V|26|1R|256119|1|3|2023|1|28|7|6|7|2|3|3|10|51|52|179|356|424|27|750|705|685|679|633|493|461|369|400|236|148|63|
V|26|1R|256119|1|3|2023|1|29|1|98|50|14|6|10|35|57|55|80|92|161|363|541|531|525|492|565|427|389|288|225|165|118|49|
V|26|1R|256119|1|3|2023|1|30|2|45|23|19|7|2|19|141|373|283|347|426|337|390|428|442|574|576|506|315|220|152|109|88|90|
V|26|1R|256119|1|3|2023|1|31|3|56|27|25|21|35|122|287|480|417|443|410|450|432|443|478|627|593|604|410|226|178|148|104|78|
V|26|1R|256119|1|4|2023|1|1|1|5|12|10|3|3|1|3|11|11|38|95|168|204|233|213|193|163|213|169|101|58|39|20|12|
V|26|1R|256119|1|4|2023|1|2|2|6|3|3|4|4|5|15|44|54|80|153|244|267|256|268|235|210|202|160|90|38|35|20|17|
V|26|1R|256119|1|4|2023|1|3|3|8|7|2|1|0|11|49|156|121|121|137|150|168|178|206|295|293|207|137|56|40|24|13|12|
V|26|1R|256119|1|4|2023|1|4|4|4|4|1|0|5|20|78|164|143|133|116|128|145|200|193|243|270|235|148|51|43|28|23|18|
V|26|1R|256119|1|4|2023|1|5|5|4|4|1|0|3|17|59|165|126|154|160|133|180|199|245|322|390|281|205|108|60|29|18|13|
V|26|1R|256119|1|4|2023|1|6|6|7|2|1|3|9|17|54|158|141|171|188|238|227|327|403|534|623|563|420|195|145|53|42|35|
V|26|1R|256119|1|4|2023|1|7|7|9|10|6|1|3|6|17|48|71|180|270|359|278|315|353|300|263|243|179|106|81|63|36|20|
V|26|1R|256119|1|4|2023|1|8|1|22|3|1|1|1|4|9|13|34|62|108|188|216|270|271|260|259|204|199|101|64|37|29|8|
V|26|1R|256119|1|4|2023|1|9|2|6|3|2|1|0|20|74|206|152|110|128|122|122|133|153|225|269|218|130|54|25|28|25|21|
V|26|1R|256119|1|4|2023|1|10|3|9|7|1|3|3|19|71|184|145|122|107|119|125|124|173|259|257|227|123|51|36|29|22|28|
V|26|1R|256119|1|4|2023|1|11|4|8|2|3|5|2|18|78|187|134|103|110|107|109|149|183|233|260|246|132|72|40|22|16|10|
V|26|1R|256119|1|4|2023|1|12|5|8|4|1|3|2|14|69|203|171|167|144|142|186|199|209|360|414|391|273|160|60|42|38|20|
V|26|1R|256119|1|4|2023|1|13|6|10|4|2|3|4|15|74|163|147|169|226|315|372|536|651|850|1045|1096|883|414|179|89|71|21|
V|26|1R|256119|1|4|2023|1|14|7|32|9|3|1|6|5|28|56|106|225|370|427|419|365|309|293|235|238|184|140|94|56|34|28|
V|26|1R|256119|1|4|2023|1|15|1|16|9|7|4|2|3|8|16|35|71|164|233|226|254|234|222|257|216|182|81|55|38|17|9|
V|26|1R|256119|1|4|2023|1|16|2|10|5|2|0|3|20|50|93|91|142|163|172|178|196|239|251|280|185|122|77|46|21|22|20|
V|26|1R|256119|1|4|2023|1|17|3|13|1|1|1|0|9|79|200|160|143|137|141|113|121|151|243|246|223|129|53|37|24|14|22|
V|26|1R|256119|1|4|2023|1|18|4|2|6|1|0|3|13|73|231|112|124|149|121|121|151|157|280|278|260|145|70|46|33|16|15|
V|26|1R|256119|1|4|2023|1|19|5|3|14|1|0|3|17|52|202|132|116|143|153|161|158|191|338|308|350|218|95|48|34|39|10|
V|26|1R|256119|1|4|2023|1|20|6|10|7|1|1|1|9|62|186|154|200|200|292|355|387|597|736|773|820|650|336|136|90|35|36|
V|26|1R|256119|1|4|2023|1|21|7|12|10|5|2|2|7|19|62|115|213|295|333|312|305|240|274|234|206|148|102|63|53|36|34|
V|26|1R|256119|1|4|2023|1|22|1|21|5|1|1|0|1|5|14|0|2|4|52|158|150|133|176|170|145|109|72|47|26|19|14|
V|26|1R|256119|1|4|2023|1|23|2|8|4|2|1|1|10|69|193|137|125|137|137|118|109|143|216|200|228|114|47|40|25|27|19|
V|26|1R|256119|1|4|2023|1|24|3|9|5|1|1|0|12|61|181|124|109|107|113|127|97|141|256|251|242|148|69|47|34|25|17|
V|26|1R|256119|1|4|2023|1|25|4|4|4|2|3|3|19|51|106|24|71|62|60|53|40|32|59|38|4|3|4|2|0|1|1|
V|26|1R|256119|1|4|2023|1|26|5|0|0|0|1|2|4|13|98|69|93|108|149|153|181|223|311|321|360|171|162|43|8|4|25|
V|26|1R|256119|1|4|2023|1|27|6|6|0|0|0|1|1|1|11|7|45|128|239|284|378|618|666|774|742|643|305|181|84|21|2|
V|26|1R|256119|1|4|2023|1|28|7|0|1|0|1|0|0|3|1|5|5|14|1|763|199|256|289|227|176|156|65|38|14|22|8|
V|26|1R|256119|1|4|2023|1|29|1|19|9|1|0|2|8|2|6|4|1|0|7|88|114|118|115|177|119|96|56|35|18|7|1|
V|26|1R|256119|1|4|2023|1|30|2|0|0|0|1|0|10|11|10|13|28|53|48|61|76|103|195|167|158|94|60|32|15|11|10|
V|26|1R|256119|1|4|2023|1|31|3|6|3|1|1|0|10|53|166|100|114|118|107|123|91|125|208|187|200|131|51|25|32|15|12|
V|26|1R|256119|5|1|2023|1|1|1|76|98|42|36|29|38|56|94|138|230|314|409|485|548|612|523|502|465|418|307|215|167|105|69|
V|26|1R|256119|5|1|2023|1|2|2|50|37|39|36|53|88|140|191|211|288|302|442|520|581|633|582|567|493|412|335|240|184|101|64|
V|26|1R|256119|5|1|2023|1|3|3|47|34|33|40|96|215|286|321|307|290|303|350|383|412|419|421|442|413|318|243|188|143|115|69|
V|26|1R|256119|5|1|2023|1|4|4|35|26|35|62|82|192|277|292|315|321|330|345|385|365|402|424|438|397|271|206|175|130|125|59|
V|26|1R|256119|5|1|2023|1|5|5|56|38|35|54|117|188|290|309|309|308|314|343|347|373|401|393|417|391|309|238|161|157|123|65|
V|26|1R|256119|5|1|2023|1|6|6|38|30|32|61|112|178|260|271|282|311|327|339|362|426|414|434|464|428|344|293|217|213|156|92|
V|26|1R|256119|5|1|2023|1|7|7|74|42|36|29|54|86|133|186|196|270|334|383|418|419|433|471|452|420|405|304|256|187|166|109|
V|26|1R|256119|5|1|2023|1|8|1|70|41|32|22|26|42|86|124|161|220|292|373|409|440|455|472|469|470|377|301|203|153|74|68|
V|26|1R|256119|5|1|2023|1|9|2|44|29|19|56|123|195|278|309|330|312|306|332|362|352|414|359|387|375|290|205|190|144|109|56|
V|26|1R|256119|5|1|2023|1|10|3|45|42|40|53|115|199|281|319|325|320|274|333|309|265|375|364|422|391|286|213|180|141|108|67|
V|26|1R|256119|5|1|2023|1|11|4|45|39|48|57|117|204|278|301|236|247|254|314|354|348|376|390|401|380|316|212|175|134|116|81|
V|26|1R|256119|5|1|2023|1|12|5|55|39|37|51|108|194|279|309|335|330|303|306|366|348|367|415|427|401|281|230|195|147|113|69|
V|26|1R|256119|5|1|2023|1|13|6|49|26|35|57|107|172|254|309|292|332|332|356|379|359|426|441|440|434|365|280|240|204|160|117|
V|26|1R|256119|5|1|2023|1|14|7|70|42|27|21|58|78|119|163|222|296|308|375|406|414|448|469|473|441|380|319|260|219|165|116|
V|26|1R|256119|5|1|2023|1|15|1|89|36|21|27|33|38|86|119|163|264|334|421|427|492|503|548|528|483|397|328|274|182|84|60|
V|26|1R|256119|5|1|2023|1|16|2|56|31|35|60|87|202|235|281|301|306|362|411|473|476|501|491|484|453|343|282|199|144|98|56|
V|26|1R|256119|5|1|2023|1|17|3|44|40|38|67|113|184|282|324|323|309|316|335|375|348|385|364|411|368|286|200|190|155|89|64|
V|26|1R|256119|5|1|2023|1|18|4|47|37|41|51|105|197|285|311|322|336|327|323|361|364|383|396|435|402|302|221|192|141|127|62|
V|26|1R|256119|5|1|2023|1|19|5|50|36|35|56|115|191|271|340|314|292|315|288|345|310|376|380|393|407|293|238|176|199|130|66|
V|26|1R|256119|5|1|2023|1|20|6|42|37|40|51|105|160|249|285|314|342|313|357|380|431|414|418|440|393|350|268|235|211|165|94|
V|26|1R|256119|5|1|2023|1|21|7|69|40|35|30|65|98|139|174|192|273|320|395|399|451|453|458|453|423|387|315|260|225|159|94|
V|26|1R|256119|5|1|2023|1|22|1|76|51|30|23|28|60|98|116|149|196|261|464|493|546|554|531|488|452|386|269|203|153|77|45|
V|26|1R|256119|5|1|2023|1|23|2|44|34|26|53|109|202|274|301|319|314|332|327|381|412|367|357|431|388|286|237|154|138|100|53|
V|26|1R|256119|5|1|2023|1|24|3|35|30|27|58|107|200|254|332|350|315|286|348|343|374|406|422|410|386|309|247|174|168|110|68|
V|26|1R|256119|5|1|2023|1|25|4|54|36|34|61|117|186|253|270|293|281|298|297|290|289|295|310|333|295|201|89|103|73|77|45|
V|26|1R|256119|5|1|2023|1|26|5|50|26|30|60|93|184|245|297|307|268|296|323|347|396|392|414|408|346|305|231|190|129|121|102|
V|26|1R|256119|5|1|2023|1|27|6|58|61|50|73|139|191|259|293|338|318|332|340|381|407|412|447|476|408|303|266|258|205|133|136|
V|26|1R|256119|5|1|2023|1|28|7|72|43|48|48|66|93|186|192|312|395|425|477|231|452|470|496|513|475|371|301|219|150|134|66|
V|26|1R|256119|5|1|2023|1|29|1|27|17|3|15|20|32|73|55|30|109|190|437|476|551|532|488|460|447|367|267|207|112|69|49|
V|26|1R|256119|5|1|2023|1|30|2|39|28|23|66|143|225|275|332|299|298|303|324|367|358|392|367|428|368|295|206|157|155|102|61|
V|26|1R|256119|5|1|2023|1|31|3|49|40|41|56|98|193|254|290|310|326|307|315|344|348|353|386|435|395|275|215|178|159|123|64|
V|26|1R|256119|5|2|2023|1|1|1|70|101|75|68|60|85|90|128|203|350|510|646|735|812|999|896|789|737|606|410|303|250|161|107|
V|26|1R|256119|5|2|2023|1|2|2|74|51|35|47|81|125|191|261|287|417|539|736|896|963|991|954|872|763|619|493|348|245|140|89|
V|26|1R|256119|5|2|2023|1|3|3|53|41|36|80|166|312|406|506|451|433|469|477|565|597|617|593|617|579|436|341|246|193|141|81|
V|26|1R|256119|5|2|2023|1|4|4|59|48|34|48|131|316|382|482|446|456|426|428|523|559|548|559|593|509|384|296|232|178|154|80|
V|26|1R|256119|5|2|2023|1|5|5|63|34|32|59|128|308|397|487|427|413|461|463|521|529|600|601|577|511|410|293|243|195|161|87|
V|26|1R|256119|5|2|2023|1|6|6|53|43|39|56|124|245|381|404|463|425|460|492|553|618|668|664|671|622|481|383|328|262|211|112|
V|26|1R|256119|5|2|2023|1|7|7|75|57|45|40|62|142|238|258|318|393|507|577|617|642|637|658|631|594|547|468|374|301|204|125|
V|26|1R|256119|5|2|2023|1|8|1|99|55|50|42|49|63|124|155|224|345|511|615|663|784|779|757|719|682|559|434|310|211|117|89|
V|26|1R|256119|5|2|2023|1|9|2|58|34|30|62|143|332|445|496|469|464|446|465|478|496|560|561|543|511|377|269|228|173|135|78|
V|26|1R|256119|5|2|2023|1|10|3|52|47|37|65|143|301|455|492|485|429|412|443|539|552|522|543|606|533|372|276|191|182|112|71|
V|26|1R|256119|5|2|2023|1|11|4|50|43|35|55|144|291|439|489|579|511|499|456|494|507|548|535|571|538|384|255|230|158|128|71|
V|26|1R|256119|5|2|2023|1|12|5|56|37|43|57|127|279|392|478|474|421|429|497|516|549|564|572|565|523|367|324|239|192|157|89|
V|26|1R|256119|5|2|2023|1|13|6|51|46|37|79|119|242|367|417|422|448|487|560|547|583|657|628|681|581|495|407|296|276|191|114|
V|26|1R|256119|5|2|2023|1|14|7|83|52|42|32|71|101|172|267|335|433|551|581|620|620|702|636|682|625|528|437|340|279|240|141|
V|26|1R|256119|5|2|2023|1|15|1|102|70|44|45|54|77|118|172|221|360|550|643|699|747|803|821|731|697|621|486|409|261|170|130|
V|26|1R|256119|5|2|2023|1|16|2|57|41|36|72|129|263|339|449|427|510|551|638|790|808|868|788|768|663|497|359|260|218|131|74|
V|26|1R|256119|5|2|2023|1|17|3|36|34|36|56|135|301|388|519|477|434|435|454|480|511|538|585|605|521|361|290|216|178|128|82|
V|26|1R|256119|5|2|2023|1|18|4|60|34|39|56|130|289|412|486|489|441|444|473|488|509|568|586|598|527|397|268|237|164|167|71|
V|26|1R|256119|5|2|2023|1|19|5|69|42|50|69|145|270|388|451|445|407|376|465|483|530|524|561|569|517|386|289|226|283|168|81|
V|26|1R|256119|5|2|2023|1|20|6|56|27|52|63|131|250|382|471|460|427|480|461|548|615|596|632|642|585|497|350|300|288|228|122|
V|26|1R|256119|5|2|2023|1|21|7|73|51|48|44|62|118|183|230|304|425|492|560|666|631|668|658|642|636|549|464|367|300|203|148|
V|26|1R|256119|5|2|2023|1|22|1|100|51|46|51|33|75|113|178|274|416|660|888|857|824|854|815|778|683|591|423|348|239|136|81|
V|26|1R|256119|5|2|2023|1|23|2|51|42|31|74|150|338|454|499|468|445|464|478|545|587|570|578|574|529|404|303|207|164|139|73|
V|26|1R|256119|5|2|2023|1|24|3|53|41|43|70|124|286|414|498|490|414|438|481|497|524|561|589|605|544|414|305|239|185|132|96|
V|26|1R|256119|5|2|2023|1|25|4|65|29|43|62|128|258|363|426|480|393|357|346|372|356|399|428|479|414|304|216|181|153|120|75|
V|26|1R|256119|5|2|2023|1|26|5|43|40|47|66|139|283|410|454|444|414|419|461|516|535|596|598|616|619|388|288|213|199|183|153|
V|26|1R|256119|5|2|2023|1|27|6|54|48|41|79|160|351|477|479|552|519|496|517|567|585|641|679|661|537|471|390|309|288|188|127|
V|26|1R|256119|5|2|2023|1|28|7|117|63|49|47|73|151|230|269|417|595|742|876|803|664|761|735|769|690|587|469|316|129|167|81|
V|26|1R|256119|5|2|2023|1|29|1|43|19|37|43|43|82|148|179|292|509|664|823|890|948|931|852|811|776|613|466|363|273|204|104|
V|26|1R|256119|5|2|2023|1|30|2|74|37|51|65|176|354|498|567|520|512|502|511|539|572|588|574|582|530|376|242|212|191|123|76|
V|26|1R|256119|5|2|2023|1|31|3|47|31|40|55|116|280|400|454|509|466|435|452|473|519|546|562|555|551|352|271|227|199|143|69|
V|26|1R|256119|5|3|2023|1|1|1|36|55|47|26|19|37|32|72|146|281|484|741|1004|1181|1345|1160|1032|913|718|410|262|193|101|72|
V|26|1R|256119|5|3|2023|1|2|2|52|24|23|15|34|101|110|186|223|382|609|868|1229|1277|1282|1268|1166|974|724|499|322|213|75|53|
V|26|1R|256119|5|3|2023|1|3|3|35|17|25|34|96|258|375|476|411|415|450|516|631|720|745|732|680|620|419|285|214|148|121|56|
V|26|1R|256119|5|3|2023|1|4|4|26|20|17|28|85|266|383|509|436|417|419|467|521|579|669|649|677|605|397|249|189|104|132|42|
V|26|1R|256119|5|3|2023|1|5|5|23|11|25|29|78|218|390|476|447|381|408|442|505|582|627|649|620|555|364|270|187|143|112|65|
V|26|1R|256119|5|3|2023|1|6|6|18|27|18|21|72|200|345|409|420|399|424|468|635|731|732|760|849|734|552|359|303|214|157|73|
V|26|1R|256119|5|3|2023|1|7|7|48|29|20|17|34|87|163|189|253|329|463|604|647|685|666|678|659|588|543|417|353|244|152|95|
V|26|1R|256119|5|3|2023|1|8|1|64|22|17|16|24|34|51|75|119|245|456|666|818|969|955|939|860|813|671|470|296|174|80|48|
V|26|1R|256119|5|3|2023|1|9|2|27|16|22|23|99|277|475|495|459|412|409|437|504|522|578|597|603|594|370|247|177|117|115|29|
V|26|1R|256119|5|3|2023|1|10|3|22|14|17|27|80|208|429|538|458|373|429|361|451|504|539|624|676|589|363|246|145|114|89|44|
V|26|1R|256119|5|3|2023|1|11|4|21|11|19|22|95|227|402|539|472|437|423|434|427|529|587|602|611|597|372|225|161|123|108|34|
V|26|1R|256119|5|3|2023|1|12|5|31|15|18|31|82|241|429|513|439|430|423|477|538|603|606|652|679|642|380|268|178|140|92|57|
V|26|1R|256119|5|3|2023|1|13|6|18|18|14|23|93|196|337|391|376|403|450|526|546|646|722|742|799|712|558|403|285|222|131|75|
V|26|1R|256119|5|3|2023|1|14|7|37|27|19|17|31|61|95|184|286|387|550|592|640|625|647|649|676|681|506|374|327|239|172|96|
